Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
63,-8.046875,-9.804427083333334,-11.546875,5.671875,3.9955208333333334,2.8125
64,-7.75,-9.581197916666667,-11.125,5.375,4.005833333333333,2.6875
65,-7.234375,-9.227135416666666,-11.21875,5.75,4.003125,2.84375
66,-7.78125,-9.462552083333334,-11.53125,5.09375,3.8755208333333333,2.8125
67,-7.453125,-9.111979166666666,-10.953125,4.9375,3.81875,2.65625
68,-7.46875,-9.04203125,-10.6875,5.140625,3.8192708333333334,2.6875
69,-7.640625,-9.1959375,-10.828125,5.265625,3.7995833333333335,2.640625
70,-7.890625,-9.458333333333334,-10.96875,5.03125,3.87734375,2.84375
71,-7.671875,-9.583541666666667,-11.296875,5.140625,3.88234375,2.90625
72,-7.0625,-8.7434375,-10.8125,5.140625,3.90453125,2.75
73,-7.671875,-9.346145833333333,-11.359375,5.3125,3.87453125,2.96875
74,-6.8125,-8.982760416666666,-10.921875,5.25,3.961875,2.703125
75,-8.078125,-9.956822916666667,-11.9375,5.359375,3.843072916666667,2.671875
76,-7.671875,-9.281510416666666,-11.390625,5.484375,3.863541666666667,2.640625
77,-7.578125,-9.023645833333333,-10.765625,5.390625,3.8753125,2.671875
78,-7.1875,-8.74984375,-10.515625,5.296875,3.7921354166666665,2.71875
79,-7.703125,-9.230104166666667,-11.109375,5.15625,3.7266145833333333,2.453125
80,-7.671875,-9.120052083333333,-10.953125,5.03125,3.7169791666666665,2.671875
81,-7.65625,-9.19671875,-10.703125,5.25,3.6966666666666668,2.484375
82,-6.84375,-8.685104166666667,-10.609375,5.40625,3.6928125,2.390625
83,-7.453125,-9.266614583333334,-10.984375,5.703125,3.6786979166666667,2.6875
84,-7.328125,-8.9690625,-11.34375,5.28125,3.6680208333333333,2.515625
85,-7.171875,-8.777552083333333,-10.890625,5.03125,3.6533333333333333,2.59375
86,-7.359375,-8.84765625,-10.75,5.1875,3.701041666666667,2.71875
87,-7.75,-9.16390625,-10.71875,4.90625,3.6918229166666667,2.546875
88,-6.875,-8.845677083333333,-11.015625,5.0625,3.6715104166666666,2.546875
89,-6.3125,-8.209427083333333,-10.5,4.953125,3.7147916666666667,2.5
90,-6.984375,-8.562864583333333,-10.6875,5.34375,3.65796875,2.65625
91,-6.703125,-8.251927083333333,-10.15625,5.21875,3.7096875,2.828125
92,-7.28125,-8.726145833333334,-10.21875,4.875,3.6014583333333334,2.546875
93,-7.1875,-8.795260416666666,-10.625,5.265625,3.5576041666666667,2.46875
94,-7.359375,-8.823229166666666,-10.765625,4.65625,3.5813020833333336,2.484375
95,-6.578125,-8.382239583333334,-10.375,4.875,3.65125,2.484375
96,-6.625,-8.446875,-10.59375,4.921875,3.6461979166666665,2.59375
97,-7.125,-8.492083333333333,-10.859375,5.375,3.595625,2.59375
98,-7.109375,-8.461510416666666,-10.71875,5.21875,3.6346875,2.359375
99,-6.25,-8.099739583333333,-10.375,4.71875,3.588020833333333,2.703125
100,-7.03125,-8.44453125,-10.25,5.265625,3.6096875,2.53125
101,-6.796875,-8.625833333333333,-10.34375,5.015625,3.488541666666667,2.546875
102,-7.03125,-8.422708333333333,-10.15625,4.96875,3.57484375,2.5
103,-6.65625,-8.367552083333333,-10.875,5.21875,3.583645833333333,2.484375
104,-6.515625,-8.051979166666667,-10.15625,4.921875,3.583125,2.484375
105,-6.859375,-8.380416666666667,-10.09375,4.59375,3.6020833333333333,2.515625
106,-6.53125,-8.161510416666667,-10.390625,4.640625,3.6441145833333333,2.65625
107,-6.5,-8.124895833333333,-10.125,4.75,3.64828125,2.59375
108,-6.5625,-7.961875,-10.09375,5.015625,3.7105208333333333,2.375
109,-6.625,-8.215,-10.109375,5.6875,3.6063020833333335,2.59375
110,-5.9375,-7.877447916666667,-9.484375,5.0,3.575625,2.59375
111,-5.828125,-7.737760416666666,-9.59375,4.953125,3.54625,2.53125
112,-6.96875,-8.238854166666666,-9.984375,5.046875,3.5716145833333335,2.375
113,-6.6875,-8.152447916666667,-10.0,5.203125,3.69890625,2.5625
114,-6.5625,-7.887239583333334,-9.34375,5.296875,3.6807291666666666,2.640625
115,-6.1875,-7.78734375,-10.0,5.046875,3.6303645833333333,2.609375
116,-6.875,-8.17375,-9.671875,4.9375,3.6466666666666665,2.625
117,-5.828125,-7.414166666666667,-9.078125,5.0,3.64125,2.65625
118,-6.3125,-7.753229166666666,-10.125,5.03125,3.580416666666667,2.609375
119,-6.1875,-7.5538541666666665,-9.359375,4.953125,3.58375,2.671875
120,-6.59375,-8.03171875,-9.5625,4.703125,3.5777604166666666,2.609375
121,-6.015625,-7.63296875,-9.75,4.796875,3.6010416666666667,2.5625
122,-6.609375,-8.080572916666666,-10.140625,4.984375,3.4982291666666665,2.46875
123,-6.515625,-7.9771875,-10.140625,4.8125,3.53359375,2.390625
124,-6.6875,-7.731041666666667,-9.1875,5.0,3.5106770833333334,2.609375
125,-6.578125,-7.749895833333333,-9.0625,4.921875,3.5148958333333336,2.46875
126,-5.984375,-7.26234375,-9.453125,5.171875,3.5318229166666666,2.71875
127,-6.09375,-7.54359375,-9.28125,4.78125,3.4521875,2.5625
128,-5.75,-7.07265625,-9.328125,4.71875,3.4283333333333332,2.546875
129,-6.6875,-8.052708333333333,-9.78125,4.6875,3.5340625,2.59375
130,-6.4375,-7.637395833333334,-8.875,4.8125,3.4752604166666665,2.46875
131,-6.0625,-7.2821875,-9.53125,4.65625,3.37265625,2.515625
132,-5.765625,-7.192083333333334,-9.109375,4.640625,3.421666666666667,2.65625
133,-6.234375,-7.566770833333333,-8.890625,4.625,3.393385416666667,2.609375
134,-6.046875,-7.4096875,-9.4375,5.15625,3.440625,2.65625
135,-6.375,-7.70015625,-9.140625,4.765625,3.454947916666667,2.5
136,-6.015625,-7.3585416666666665,-9.0625,4.84375,3.4378125,2.53125
137,-6.265625,-7.620729166666667,-9.46875,4.96875,3.4180208333333333,2.5
138,-5.59375,-7.1340625,-9.0625,5.25,3.4752604166666665,2.453125
139,-5.8125,-7.346875,-8.53125,4.609375,3.39328125,2.40625
140,-5.546875,-6.7088020833333335,-8.25,4.609375,3.4561458333333333,2.5625
141,-6.453125,-7.6688020833333335,-9.21875,5.296875,3.4246875,2.609375
142,-5.265625,-6.694635416666666,-8.3125,4.640625,3.294583333333333,2.546875
143,-5.140625,-6.7328125,-8.53125,4.84375,3.3282291666666666,2.453125
144,-5.59375,-6.7872916666666665,-8.0,4.78125,3.412916666666667,2.421875
145,-4.625,-6.77140625,-8.203125,4.671875,3.327916666666667,2.421875
146,-5.390625,-6.536145833333333,-8.28125,4.765625,3.4102083333333333,2.390625
147,-5.578125,-6.794270833333333,-8.375,4.6875,3.30171875,2.453125
148,-5.71875,-6.826197916666667,-8.265625,4.5,3.2915625,2.390625
149,-5.671875,-6.789375,-8.109375,4.40625,3.2593229166666666,2.5
150,-6.09375,-7.5153125,-8.984375,4.328125,3.2094270833333334,2.484375
151,-5.21875,-6.3738020833333335,-8.21875,4.640625,3.3444791666666664,2.515625
152,-5.375,-6.742447916666666,-8.265625,4.578125,3.272760416666667,2.4375
153,-6.140625,-7.469375,-8.84375,4.671875,3.3114583333333334,2.375
154,-4.546875,-6.3620833333333335,-8.0625,4.65625,3.4061458333333334,2.390625
155,-5.125,-6.1667708333333335,-7.5,4.78125,3.3746354166666666,2.546875
156,-4.984375,-6.149479166666667,-7.71875,4.765625,3.325625,2.640625
157,-5.421875,-6.881197916666666,-8.03125,4.453125,3.3541666666666665,2.515625
158,-5.625,-6.73,-8.265625,4.421875,3.421614583333333,2.453125
159,-6.0,-7.393489583333333,-8.828125,4.5625,3.329270833333333,2.4375
160,-5.0,-6.336979166666667,-7.671875,4.65625,3.3546354166666665,2.3125
161,-5.859375,-7.024166666666667,-8.5,5.0,3.2411458333333334,2.40625
162,-5.765625,-7.023385416666667,-8.296875,4.734375,3.3415104166666665,2.515625
163,-5.3125,-6.79140625,-8.8125,4.484375,3.313645833333333,2.453125
164,-5.8125,-6.888229166666667,-7.9375,4.515625,3.37484375,2.4375
165,-4.84375,-6.149947916666667,-7.71875,4.453125,3.33390625,2.53125
166,-4.90625,-6.3346875,-8.453125,4.640625,3.3303645833333335,2.4375
167,-5.140625,-6.69875,-7.921875,4.703125,3.2202083333333333,2.453125
168,-4.828125,-6.308333333333334,-7.953125,4.734375,3.20015625,2.25
169,-5.34375,-7.058697916666667,-8.703125,4.65625,3.1670833333333333,2.296875
170,-5.15625,-6.522083333333334,-8.28125,4.546875,3.12984375,2.34375
171,-4.953125,-6.266302083333334,-7.96875,4.859375,3.1469791666666667,2.1875
172,-5.296875,-6.806510416666667,-8.25,4.40625,3.2075520833333333,2.296875
173,-4.03125,-5.835729166666667,-7.046875,4.109375,3.04921875,2.296875
174,-4.609375,-6.197395833333333,-7.96875,4.515625,2.91234375,2.140625
175,-4.34375,-5.80734375,-7.296875,4.484375,2.9441145833333335,2.28125
176,-4.4375,-5.7765625,-7.921875,4.53125,2.8753125,2.125
177,-4.609375,-5.69046875,-7.078125,3.828125,2.8338020833333335,2.125
178,-4.25,-5.4988020833333335,-7.125,3.71875,2.71515625,2.171875
179,-4.1875,-5.38828125,-7.03125,3.765625,2.7829166666666665,2.15625
180,-3.828125,-5.150104166666667,-7.21875,4.046875,2.7690625,2.1875
181,-5.25,-6.5841666666666665,-7.890625,3.90625,2.708854166666667,2.078125
182,-4.25,-5.61078125,-7.015625,4.140625,2.796875,2.15625
183,-4.6875,-5.84609375,-7.90625,3.65625,2.7213541666666665,2.1875
184,-3.953125,-5.191302083333333,-7.0625,3.8125,2.7552083333333335,2.21875
185,-4.25,-5.33390625,-6.71875,3.703125,2.7717708333333335,2.140625
186,-4.359375,-5.710208333333333,-7.1875,3.671875,2.75375,2.15625
187,-4.59375,-5.493697916666667,-6.71875,4.1875,2.8502083333333332,2.171875
188,-4.65625,-5.7902604166666665,-7.484375,3.890625,2.753697916666667,2.203125
189,-4.796875,-5.841770833333333,-7.453125,3.84375,2.7547395833333335,2.15625
190,-4.1875,-5.3546354166666665,-7.15625,3.8125,2.7294270833333334,2.171875
191,-4.890625,-5.7359375,-7.140625,3.703125,2.75515625,2.1875
192,-4.328125,-5.275,-6.6875,3.65625,2.75875,2.109375
193,-4.53125,-5.445052083333334,-6.71875,4.109375,2.72375,2.1875
194,-4.453125,-5.4834375,-6.96875,3.953125,2.7773958333333333,2.125
195,-3.640625,-4.901197916666667,-6.421875,3.6875,2.7043229166666665,2.171875
196,-4.265625,-5.22203125,-6.625,3.84375,2.57875,2.140625
197,-4.71875,-5.718072916666666,-7.296875,3.9375,2.5570833333333334,2.078125
198,-4.46875,-5.4421875,-6.828125,3.578125,2.56453125,2.109375
199,-4.296875,-5.2709375,-7.125,3.421875,2.526197916666667,2.078125
200,-4.46875,-5.46953125,-6.5625,3.703125,2.587083333333333,2.09375
201,-4.234375,-5.3896875,-7.5625,3.359375,2.55734375,2.125
202,-4.15625,-5.232708333333333,-6.609375,3.484375,2.5957291666666666,2.109375
203,-3.75,-4.861770833333333,-6.6875,3.28125,2.52328125,2.09375
204,-5.03125,-5.94078125,-6.84375,3.4375,2.518385416666667,2.0625
205,-3.71875,-4.698125,-6.265625,3.5625,2.5881770833333335,2.078125
206,-3.5625,-4.546614583333334,-5.84375,3.375,2.4210416666666665,2.0625
207,-4.046875,-4.92875,-6.3125,3.203125,2.5184895833333334,2.078125
208,-3.640625,-4.58546875,-6.109375,3.40625,2.43875,2.046875
209,-3.9375,-4.748020833333333,-6.28125,3.578125,2.46859375,2.0625
210,-4.234375,-5.149375,-6.671875,3.796875,2.5278125,2.0625
211,-3.765625,-4.624583333333334,-5.984375,3.25,2.41390625,2.046875
212,-4.15625,-5.015677083333333,-6.171875,3.140625,2.511458333333333,2.09375
213,-4.140625,-5.00734375,-6.53125,3.296875,2.46234375,2.078125
214,-3.765625,-4.614270833333333,-5.875,3.1875,2.41796875,2.0
215,-4.5625,-5.347291666666667,-6.484375,3.453125,2.5649479166666667,2.109375
216,-3.34375,-4.3840625,-5.71875,3.109375,2.4706770833333334,2.03125
217,-3.390625,-4.315416666666667,-6.40625,3.484375,2.4959375,2.09375
218,-3.65625,-4.600416666666667,-5.96875,3.15625,2.4540625,2.0625
219,-4.640625,-5.36734375,-6.5625,3.296875,2.587760416666667,2.140625
220,-3.984375,-4.815833333333333,-6.34375,3.21875,2.4874479166666665,2.125
221,-3.71875,-4.504895833333333,-5.734375,3.109375,2.4578645833333335,2.03125
222,-4.0,-4.8484375,-6.53125,3.234375,2.429947916666667,2.03125
223,-5.171875,-5.86671875,-6.859375,3.34375,2.5333854166666665,2.0625
224,-4.109375,-4.89984375,-5.984375,3.3125,2.57296875,2.203125
225,-4.28125,-5.2430208333333335,-6.3125,3.453125,2.5295833333333335,2.109375
226,-4.21875,-5.01796875,-6.34375,3.3125,2.5209375,2.09375
227,-4.21875,-5.191458333333333,-6.34375,3.328125,2.5611458333333332,2.109375
228,-3.40625,-4.221145833333333,-5.40625,3.484375,2.5159375,2.09375
229,-3.953125,-4.783333333333333,-6.0625,3.125,2.45265625,2.109375
230,-4.21875,-5.128020833333333,-6.296875,3.265625,2.5520833333333335,2.09375
231,-3.828125,-4.577760416666667,-6.015625,3.078125,2.49296875,2.109375
232,-3.46875,-4.3380729166666665,-5.265625,3.171875,2.5439583333333333,2.109375
233,-3.296875,-4.175260416666666,-5.25,3.265625,2.545,2.09375
234,-4.359375,-5.236770833333333,-6.28125,3.34375,2.585,2.15625
235,-4.15625,-4.910677083333334,-5.8125,3.375,2.546614583333333,2.109375
236,-4.5625,-5.410416666666666,-6.515625,3.421875,2.64546875,2.109375
237,-3.234375,-4.165,-5.6875,3.390625,2.5207291666666665,2.09375
238,-3.953125,-4.807135416666667,-6.578125,3.515625,2.506666666666667,2.125
239,-3.578125,-4.4323958333333335,-5.90625,3.375,2.4580729166666666,2.140625
240,-5.21875,-5.821822916666667,-6.90625,3.515625,2.6501041666666665,2.171875
241,-3.6875,-4.651302083333333,-5.796875,3.71875,2.523177083333333,2.078125
242,-3.84375,-4.624479166666666,-5.953125,3.40625,2.4868229166666667,2.125
243,-2.984375,-3.590625,-4.78125,3.203125,2.454270833333333,2.078125
244,-4.0625,-4.7664583333333335,-6.015625,3.015625,2.3886979166666666,2.046875
245,-3.8125,-4.5382291666666665,-5.34375,3.203125,2.52078125,2.171875
246,-3.84375,-4.5065625,-5.90625,3.3125,2.4833333333333334,2.140625
247,-3.71875,-4.452395833333333,-5.53125,3.0625,2.4821875,2.15625
248,-4.53125,-5.1931770833333335,-6.03125,3.375,2.6069791666666666,2.1875
249,-3.5,-4.427135416666666,-5.484375,3.203125,2.530625,2.109375
250,-3.53125,-4.300625,-5.53125,3.078125,2.46015625,2.078125
251,-4.546875,-5.327135416666667,-6.21875,3.484375,2.6249479166666667,2.1875
252,-3.828125,-4.588958333333333,-5.96875,3.515625,2.685885416666667,2.171875
253,-4.03125,-4.807083333333333,-6.109375,3.6875,2.61140625,2.171875
254,-3.71875,-4.522916666666666,-5.578125,3.453125,2.6216666666666666,2.203125
255,-3.609375,-4.552708333333333,-5.8125,3.171875,2.549375,2.15625
256,-5.09375,-5.845833333333333,-7.03125,3.515625,2.6688541666666667,2.171875
257,-3.921875,-4.83546875,-6.390625,3.390625,2.5866666666666664,2.109375
258,-3.296875,-4.172083333333333,-6.171875,3.4375,2.5568229166666665,2.125
259,-3.578125,-4.236822916666667,-5.28125,3.484375,2.49625,2.140625
260,-3.4375,-4.07609375,-5.1875,3.21875,2.4621875,2.078125
261,-3.671875,-4.5672395833333335,-5.890625,3.171875,2.4619791666666666,2.09375
262,-3.390625,-4.224479166666667,-5.453125,3.125,2.4852604166666667,2.140625
263,-4.140625,-4.8576041666666665,-6.3125,3.21875,2.5271875,2.109375
264,-3.84375,-4.567291666666667,-5.484375,3.109375,2.50671875,2.125
265,-3.3125,-4.077239583333333,-5.21875,3.3125,2.477708333333333,2.09375
266,-4.03125,-4.9201041666666665,-6.4375,3.90625,2.553125,2.140625
267,-3.984375,-4.6827604166666665,-5.875,3.25,2.6186979166666666,2.109375
268,-4.265625,-5.033541666666666,-6.1875,3.40625,2.616510416666667,2.15625
269,-4.453125,-5.376302083333333,-6.546875,3.515625,2.5848958333333334,2.140625
270,-3.796875,-4.778020833333334,-6.5,3.828125,2.6107291666666668,2.15625
271,-4.6875,-5.413854166666667,-6.4375,3.421875,2.6260416666666666,2.078125
272,-3.9375,-4.690885416666666,-5.96875,3.296875,2.50765625,2.09375
273,-3.65625,-4.348385416666667,-5.3125,3.15625,2.5196354166666666,2.046875
274,-3.875,-4.654322916666667,-5.765625,3.40625,2.6059895833333333,2.171875
275,-3.25,-4.034895833333334,-5.34375,3.234375,2.48328125,2.109375
276,-3.796875,-4.563854166666666,-5.5625,3.09375,2.5190625,2.09375
277,-3.625,-4.2471875,-5.15625,3.203125,2.50875,2.078125
278,-3.609375,-4.461875,-5.609375,3.609375,2.5728125,2.171875
279,-3.265625,-3.9780208333333333,-5.75,3.125,2.4972916666666665,2.078125
280,-3.546875,-4.28015625,-5.40625,3.296875,2.58546875,2.171875
281,-4.484375,-5.12203125,-5.890625,3.21875,2.60890625,2.1875
282,-3.671875,-4.41125,-5.5,3.515625,2.61125,2.140625
283,-4.640625,-5.448802083333334,-6.4375,3.5,2.5894270833333333,2.125
284,-3.328125,-4.0021875,-4.9375,3.265625,2.69875,2.25
285,-3.4375,-4.096927083333333,-5.3125,3.375,2.56203125,2.1875
286,-3.921875,-4.57046875,-5.65625,3.296875,2.562708333333333,2.125
287,-2.78125,-3.5447395833333335,-4.59375,3.34375,2.6332291666666667,2.109375
288,-4.1875,-4.816458333333333,-6.03125,3.25,2.5730208333333335,2.171875
289,-4.078125,-4.908645833333333,-6.3125,3.5,2.6427604166666665,2.171875
290,-3.875,-4.885572916666667,-6.359375,3.34375,2.6206770833333333,2.1875
291,-4.4375,-5.425729166666667,-6.40625,3.546875,2.652135416666667,2.21875
292,-4.03125,-4.702552083333333,-5.671875,3.203125,2.601770833333333,2.171875
293,-2.953125,-3.7188020833333333,-4.765625,3.234375,2.5586979166666666,2.171875
294,-3.59375,-4.28984375,-5.34375,3.359375,2.6053125,2.171875
295,-3.671875,-4.44109375,-5.5,3.265625,2.6146875,2.171875
296,-3.96875,-4.726666666666667,-6.140625,3.328125,2.6303645833333333,2.25
297,-4.109375,-4.871041666666667,-5.734375,3.546875,2.663854166666667,2.25
298,-4.40625,-5.2911979166666665,-6.140625,3.359375,2.709114583333333,2.21875
299,-3.25,-4.01296875,-5.40625,3.421875,2.647291666666667,2.15625
300,-3.40625,-4.285416666666666,-5.234375,3.578125,2.7677604166666665,2.28125
301,-4.109375,-4.933854166666666,-6.140625,3.359375,2.6096875,2.171875
302,-4.15625,-4.90390625,-6.140625,3.484375,2.6630208333333334,2.21875
303,-3.28125,-4.115729166666667,-5.609375,3.359375,2.7045833333333333,2.15625
304,-3.890625,-4.65703125,-5.609375,3.53125,2.7852083333333333,2.296875
305,-4.25,-5.11390625,-6.703125,3.5625,2.7436458333333333,2.25
306,-2.953125,-3.926458333333333,-5.34375,3.578125,2.5942708333333333,2.140625
307,-3.5625,-4.350625,-5.53125,3.34375,2.6477083333333336,2.265625
308,-3.046875,-3.9509895833333335,-5.21875,3.078125,2.4349479166666668,2.09375
309,-3.703125,-4.503385416666666,-5.390625,3.09375,2.5816666666666666,2.15625
310,-3.84375,-4.5875,-5.484375,3.3125,2.5336458333333334,2.171875
311,-4.984375,-5.774010416666667,-6.765625,3.5,2.7221354166666667,2.28125
312,-3.921875,-4.548229166666666,-5.625,3.109375,2.5046354166666664,2.140625
313,-3.640625,-4.348645833333333,-5.375,3.140625,2.52515625,2.15625
314,-5.0,-5.75015625,-6.921875,3.296875,2.6372395833333333,2.203125
315,-3.734375,-4.404270833333333,-5.375,3.265625,2.6259375,2.203125
316,-3.171875,-4.20640625,-5.1875,3.40625,2.6703125,2.234375
317,-4.328125,-4.9465104166666665,-5.890625,3.453125,2.6180208333333335,2.21875
318,-3.984375,-4.958489583333333,-6.109375,3.75,2.779166666666667,2.296875
319,-3.46875,-4.26515625,-5.53125,3.421875,2.70125,2.25
320,-4.0625,-5.045260416666666,-6.3125,3.65625,2.8071875,2.21875
321,-3.5625,-4.232552083333333,-5.328125,3.3125,2.6071875,2.21875
322,-3.4375,-4.2673958333333335,-5.703125,3.34375,2.6332291666666667,2.171875
323,-3.34375,-4.257447916666667,-5.140625,3.1875,2.6547395833333334,2.265625
324,-3.359375,-4.169270833333333,-5.28125,3.25,2.7025,2.265625
325,-4.078125,-5.067760416666666,-6.09375,3.1875,2.6561458333333334,2.203125
326,-4.265625,-4.95421875,-5.875,3.25,2.641302083333333,2.296875
327,-3.328125,-4.107291666666667,-5.4375,3.359375,2.61671875,2.234375
328,-3.34375,-4.2553125,-5.3125,3.609375,2.6990625,2.28125
329,-3.171875,-4.097552083333333,-5.53125,3.4375,2.5894270833333333,2.171875
330,-4.859375,-5.51875,-6.34375,3.265625,2.6221354166666666,2.265625
331,-3.421875,-4.157708333333333,-5.15625,3.265625,2.66421875,2.234375
332,-3.515625,-4.377864583333333,-5.359375,3.21875,2.59296875,2.21875
333,-2.71875,-3.5624479166666667,-4.546875,3.109375,2.53734375,2.21875
334,-3.5,-4.418125,-5.3125,3.078125,2.51375,2.109375
335,-3.109375,-3.9589583333333334,-5.25,3.125,2.5866666666666664,2.15625
