Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
117,-4.390625,-5.370859375,-6.71875,2.890625,2.44609375,2.171875
118,-4.46875,-5.526484375,-6.625,2.796875,2.38265625,2.15625
119,-4.5625,-5.436171875,-6.984375,2.859375,2.423984375,2.203125
120,-4.171875,-4.886484375,-5.765625,2.9375,2.522421875,2.25
121,-4.46875,-5.4378125,-6.625,3.109375,2.499609375,2.1875
122,-4.515625,-5.214609375,-6.21875,2.953125,2.56609375,2.234375
123,-4.46875,-5.143671875,-6.046875,2.984375,2.632109375,2.375
124,-4.421875,-5.063671875,-6.21875,2.953125,2.52546875,2.28125
125,-5.265625,-6.03828125,-7.15625,3.0625,2.469609375,2.15625
126,-5.234375,-5.867578125,-6.921875,2.90625,2.424921875,2.1875
127,-4.28125,-4.97484375,-5.96875,2.703125,2.44078125,2.21875
128,-5.046875,-5.8353125,-7.25,2.984375,2.55640625,2.25
129,-3.78125,-4.54890625,-5.984375,2.90625,2.48703125,2.1875
130,-4.625,-5.303828125,-6.21875,2.890625,2.53703125,2.296875
131,-5.28125,-5.849296875,-6.84375,2.90625,2.571953125,2.359375
132,-5.453125,-6.0953125,-6.9375,2.859375,2.468984375,2.21875
133,-4.953125,-5.79125,-6.984375,3.015625,2.52328125,2.203125
134,-4.28125,-5.123828125,-5.953125,2.828125,2.462734375,2.125
135,-4.3125,-5.218359375,-6.296875,2.859375,2.49546875,2.1875
136,-3.75,-4.588984375,-6.015625,2.828125,2.431796875,2.1875
137,-4.703125,-5.54796875,-6.53125,2.796875,2.442421875,2.1875
138,-5.0625,-5.7875,-6.640625,2.703125,2.414296875,2.15625
139,-4.71875,-5.43765625,-6.40625,2.75,2.44328125,2.21875
140,-4.21875,-4.901953125,-5.84375,2.8125,2.42359375,2.15625
141,-4.5625,-5.246484375,-6.296875,2.65625,2.39859375,2.1875
142,-4.984375,-5.59328125,-6.359375,2.78125,2.523125,2.265625
143,-4.59375,-5.175390625,-5.96875,2.59375,2.33484375,2.140625
144,-4.8125,-5.4703125,-6.59375,2.625,2.40390625,2.234375
145,-4.34375,-5.1178125,-6.09375,2.6875,2.4353125,2.25
146,-4.375,-5.031171875,-5.65625,2.671875,2.42875,2.25
147,-4.234375,-4.909921875,-5.625,2.578125,2.38890625,2.21875
148,-5.109375,-5.853984375,-6.5,2.703125,2.418203125,2.25
149,-4.640625,-5.38140625,-6.078125,2.71875,2.40203125,2.25
150,-4.265625,-4.83328125,-5.5625,2.796875,2.472578125,2.296875
151,-5.015625,-5.630859375,-6.515625,2.734375,2.430859375,2.21875
152,-5.234375,-5.7965625,-6.46875,2.765625,2.417890625,2.234375
153,-4.15625,-4.913671875,-5.953125,2.75,2.455625,2.25
154,-4.421875,-5.225546875,-6.03125,2.796875,2.45453125,2.234375
155,-4.84375,-5.52828125,-6.40625,2.75,2.481796875,2.265625
156,-3.796875,-4.68109375,-5.875,3.015625,2.56578125,2.328125
157,-3.875,-4.664921875,-5.5625,2.765625,2.413125,2.21875
158,-4.546875,-5.261953125,-6.1875,2.765625,2.46171875,2.203125
159,-4.5625,-5.542421875,-6.40625,2.765625,2.456484375,2.1875
160,-5.359375,-6.068671875,-7.453125,2.796875,2.50234375,2.28125
161,-4.0625,-4.670546875,-5.828125,2.953125,2.434765625,2.140625
162,-4.53125,-5.29390625,-6.28125,2.9375,2.474765625,2.234375
163,-3.671875,-4.48484375,-5.390625,2.703125,2.44203125,2.140625
164,-4.390625,-5.38609375,-6.203125,2.875,2.521171875,2.328125
165,-4.25,-4.9315625,-5.6875,2.75,2.518984375,2.296875
166,-4.703125,-5.4803125,-6.453125,2.75,2.46125,2.203125
167,-4.53125,-5.2725,-6.03125,2.953125,2.658828125,2.4375
168,-4.078125,-4.813359375,-5.765625,2.71875,2.47875,2.296875
169,-5.046875,-5.80109375,-6.625,2.796875,2.428125,2.21875
170,-4.328125,-4.93890625,-5.953125,2.78125,2.4765625,2.234375
171,-4.421875,-5.08796875,-5.90625,2.859375,2.533671875,2.265625
172,-4.6875,-5.406171875,-6.40625,2.703125,2.420859375,2.21875
173,-4.671875,-5.33890625,-6.21875,2.671875,2.3396875,2.171875
174,-5.109375,-5.618203125,-6.375,2.71875,2.3721875,2.203125
175,-5.171875,-5.933515625,-6.953125,2.734375,2.43046875,2.15625
176,-4.265625,-4.990234375,-5.953125,2.8125,2.50609375,2.15625
177,-4.203125,-5.16390625,-6.03125,2.75,2.48,2.1875
178,-4.578125,-5.24703125,-5.90625,2.625,2.383203125,2.1875
179,-4.625,-5.408046875,-6.296875,2.703125,2.40859375,2.15625
180,-4.953125,-5.61390625,-6.75,2.703125,2.401796875,2.234375
181,-4.0,-4.679453125,-5.671875,2.625,2.377890625,2.15625
182,-5.21875,-5.88140625,-6.5625,2.734375,2.4659375,2.203125
183,-4.0625,-4.8075,-5.546875,2.671875,2.389375,2.1875
184,-4.5625,-5.304140625,-6.140625,2.609375,2.37609375,2.1875
185,-4.453125,-5.115390625,-5.859375,2.703125,2.434921875,2.234375
186,-5.703125,-6.514765625,-7.640625,2.765625,2.501171875,2.296875
187,-4.671875,-5.41234375,-6.421875,2.765625,2.47015625,2.203125
188,-4.828125,-5.420390625,-6.171875,2.75,2.486171875,2.203125
189,-4.140625,-4.841796875,-5.984375,2.671875,2.46328125,2.234375
190,-4.1875,-4.779296875,-5.875,2.6875,2.431484375,2.203125
191,-4.1875,-4.785390625,-5.484375,2.65625,2.425078125,2.1875
192,-4.375,-5.19578125,-6.109375,2.765625,2.464765625,2.28125
193,-4.609375,-5.2140625,-6.15625,2.859375,2.578828125,2.296875
194,-5.71875,-6.45796875,-7.4375,2.875,2.5465625,2.28125
195,-4.953125,-5.826171875,-6.71875,2.828125,2.499140625,2.234375
196,-4.734375,-5.61,-6.65625,2.84375,2.54953125,2.28125
197,-4.84375,-5.74078125,-6.84375,3.078125,2.58484375,2.3125
198,-4.265625,-4.8259375,-5.515625,2.765625,2.545625,2.328125
199,-5.203125,-5.875703125,-6.625,2.765625,2.478671875,2.21875
200,-4.03125,-4.72375,-5.421875,2.734375,2.497890625,2.3125
201,-4.484375,-5.282421875,-6.390625,2.78125,2.489609375,2.265625
202,-4.578125,-5.454609375,-6.1875,2.890625,2.570390625,2.296875
203,-4.984375,-5.519609375,-6.421875,2.734375,2.4859375,2.265625
204,-4.578125,-5.23421875,-6.140625,2.796875,2.522578125,2.265625
205,-4.4375,-5.13734375,-6.078125,2.734375,2.430625,2.28125
206,-4.21875,-5.252890625,-6.140625,2.78125,2.52265625,2.28125
207,-3.46875,-4.341640625,-5.421875,2.75,2.513359375,2.296875
208,-4.484375,-5.356484375,-6.4375,3.0,2.513203125,2.171875
209,-4.25,-4.80125,-5.578125,2.78125,2.548515625,2.34375
210,-3.5625,-4.11859375,-4.859375,2.734375,2.4565625,2.28125
211,-5.15625,-5.630703125,-6.234375,2.75,2.46484375,2.25
212,-4.640625,-5.235546875,-6.53125,2.71875,2.48046875,2.28125
213,-4.796875,-5.37546875,-6.1875,2.640625,2.40140625,2.234375
214,-5.0625,-5.618203125,-6.265625,2.78125,2.407890625,2.234375
215,-4.421875,-5.326171875,-6.5,2.734375,2.429921875,2.21875
216,-5.546875,-6.143515625,-7.140625,2.71875,2.482890625,2.265625
217,-5.046875,-5.753984375,-6.515625,2.796875,2.46484375,2.21875
218,-4.546875,-5.25109375,-6.046875,2.953125,2.474921875,2.265625
219,-5.84375,-6.384921875,-7.171875,3.09375,2.654375,2.328125
220,-4.734375,-5.33015625,-6.078125,2.84375,2.549375,2.328125
221,-4.09375,-4.723984375,-5.59375,2.828125,2.526640625,2.328125
222,-4.75,-5.361640625,-6.28125,2.828125,2.537890625,2.328125
223,-4.375,-4.905078125,-5.625,2.796875,2.529453125,2.3125
224,-4.109375,-4.96828125,-5.9375,2.828125,2.531796875,2.28125
225,-3.96875,-4.717890625,-5.484375,2.875,2.582265625,2.34375
226,-4.515625,-5.094140625,-5.875,2.71875,2.5015625,2.3125
227,-3.96875,-4.71796875,-5.921875,2.828125,2.488671875,2.21875
228,-4.609375,-5.3446875,-6.359375,2.84375,2.49609375,2.25
229,-4.203125,-4.916171875,-5.90625,2.890625,2.537578125,2.3125
230,-4.953125,-5.56546875,-6.40625,2.953125,2.566484375,2.359375
231,-4.109375,-5.08046875,-6.203125,3.015625,2.56484375,2.296875
232,-4.3125,-4.85234375,-5.625,2.90625,2.581015625,2.40625
233,-5.46875,-6.164296875,-7.21875,2.890625,2.55234375,2.3125
234,-5.765625,-6.370078125,-7.109375,2.84375,2.475546875,2.203125
235,-4.65625,-5.42609375,-6.359375,3.0,2.535,2.1875
236,-4.515625,-5.21078125,-5.984375,2.734375,2.4671875,2.15625
237,-4.46875,-5.001484375,-5.828125,2.96875,2.58,2.296875
238,-4.265625,-5.0940625,-5.9375,2.921875,2.606953125,2.328125
239,-4.453125,-5.18734375,-6.28125,2.78125,2.51515625,2.3125
240,-4.71875,-5.46265625,-6.28125,3.140625,2.5290625,2.234375
241,-4.40625,-5.186640625,-6.15625,2.921875,2.550546875,2.203125
242,-4.5,-5.201875,-6.015625,2.796875,2.480546875,2.265625
243,-4.109375,-4.694609375,-5.59375,2.9375,2.46359375,2.265625
244,-4.515625,-5.271328125,-6.140625,2.890625,2.57140625,2.296875
245,-4.03125,-4.91421875,-5.765625,2.890625,2.502265625,2.28125
246,-4.65625,-5.34453125,-6.171875,2.921875,2.525703125,2.25
247,-4.90625,-5.515234375,-6.296875,2.8125,2.527265625,2.265625
248,-4.328125,-5.1971875,-6.0625,2.84375,2.5203125,2.234375
249,-3.75,-4.705078125,-5.953125,2.96875,2.716796875,2.390625
250,-4.9375,-5.511484375,-6.328125,2.984375,2.6196875,2.359375
251,-4.953125,-5.5978125,-6.328125,3.078125,2.694375,2.421875
252,-5.625,-6.389296875,-7.328125,3.078125,2.62515625,2.296875
253,-4.25,-5.059375,-5.859375,2.890625,2.55953125,2.328125
254,-5.296875,-5.975078125,-6.765625,2.828125,2.4821875,2.28125
255,-4.0,-4.70546875,-6.046875,3.046875,2.60625,2.359375
256,-4.328125,-5.39890625,-6.21875,3.046875,2.626796875,2.28125
257,-4.21875,-4.730859375,-5.5625,2.875,2.493203125,2.3125
258,-4.203125,-4.784609375,-6.078125,2.890625,2.538203125,2.28125
259,-4.203125,-4.86296875,-5.59375,2.828125,2.57125,2.34375
260,-4.109375,-4.8475,-5.640625,2.890625,2.6334375,2.40625
261,-4.390625,-5.20265625,-6.25,2.953125,2.583203125,2.375
262,-5.328125,-5.9740625,-6.734375,2.78125,2.5053125,2.234375
263,-5.40625,-6.008125,-6.734375,2.9375,2.531875,2.296875
264,-5.03125,-5.784140625,-6.546875,2.796875,2.519609375,2.265625
265,-4.71875,-5.544140625,-6.5,2.90625,2.503125,2.171875
266,-5.421875,-6.109921875,-6.921875,2.8125,2.53015625,2.21875
267,-4.203125,-4.919609375,-5.953125,2.765625,2.42265625,2.1875
268,-4.984375,-5.7209375,-6.859375,2.828125,2.512734375,2.25
269,-4.9375,-5.585078125,-6.5625,2.859375,2.493125,2.21875
270,-4.25,-4.95203125,-6.015625,3.046875,2.592734375,2.28125
271,-4.625,-5.270703125,-6.125,2.859375,2.539375,2.296875
272,-4.578125,-5.2884375,-6.203125,2.859375,2.6009375,2.40625
273,-5.28125,-6.044296875,-6.9375,3.03125,2.6028125,2.328125
274,-4.515625,-5.3965625,-6.46875,2.921875,2.54328125,2.296875
275,-4.234375,-5.207890625,-6.0,2.828125,2.4925,2.28125
276,-4.703125,-5.265078125,-5.96875,2.875,2.6078125,2.359375
277,-4.109375,-4.831015625,-5.71875,2.90625,2.57265625,2.3125
278,-4.203125,-4.885625,-6.140625,2.828125,2.456484375,2.28125
279,-4.40625,-5.145,-6.625,2.875,2.597265625,2.34375
280,-4.484375,-5.2346875,-6.375,2.84375,2.568828125,2.25
281,-4.96875,-5.89109375,-6.953125,2.859375,2.57484375,2.34375
282,-5.359375,-5.992109375,-6.859375,2.890625,2.5615625,2.34375
283,-4.625,-5.132890625,-5.921875,2.921875,2.628515625,2.375
284,-3.9375,-4.608046875,-5.421875,2.71875,2.39828125,2.203125
285,-5.234375,-5.97140625,-6.71875,2.8125,2.513046875,2.25
286,-4.859375,-5.512890625,-6.453125,2.828125,2.52625,2.34375
287,-4.546875,-5.093828125,-5.921875,2.9375,2.598515625,2.296875
288,-5.25,-5.90828125,-6.859375,3.015625,2.6396875,2.296875
289,-5.609375,-6.1846875,-6.828125,2.890625,2.559765625,2.328125
290,-5.8125,-6.567578125,-7.40625,2.84375,2.539140625,2.3125
291,-4.15625,-4.78828125,-5.53125,2.75,2.502109375,2.265625
292,-4.5625,-5.266796875,-6.078125,2.734375,2.460234375,2.234375
293,-4.84375,-5.2390625,-5.984375,2.765625,2.519609375,2.3125
294,-3.9375,-4.53640625,-5.328125,2.6875,2.468828125,2.265625
295,-4.53125,-5.023125,-5.75,2.796875,2.4709375,2.25
296,-5.1875,-5.71453125,-6.296875,2.671875,2.430703125,2.21875
297,-4.421875,-5.04890625,-5.703125,3.0,2.5715625,2.34375
298,-4.921875,-5.457109375,-6.09375,2.921875,2.51984375,2.3125
299,-4.21875,-4.80390625,-5.546875,2.734375,2.475859375,2.296875
300,-5.375,-5.9965625,-6.609375,2.6875,2.400078125,2.21875
301,-5.078125,-5.59671875,-6.265625,2.609375,2.383515625,2.21875
302,-4.234375,-4.807734375,-5.53125,2.828125,2.533359375,2.296875
303,-3.84375,-4.6928125,-5.65625,2.625,2.424609375,2.296875
304,-4.4375,-4.955,-5.484375,2.640625,2.435625,2.265625
305,-5.1875,-5.859609375,-6.71875,2.75,2.427265625,2.265625
306,-4.859375,-5.319921875,-6.078125,2.8125,2.543984375,2.359375
307,-3.875,-4.358046875,-5.125,2.9375,2.555546875,2.296875
308,-4.296875,-5.228515625,-6.03125,2.796875,2.58015625,2.359375
309,-4.609375,-5.228203125,-6.015625,2.796875,2.520390625,2.28125
310,-4.765625,-5.449140625,-6.328125,2.734375,2.4575,2.25
311,-4.78125,-5.3646875,-6.0625,2.6875,2.465625,2.25
312,-3.96875,-4.57171875,-5.546875,2.78125,2.475390625,2.25
313,-4.078125,-4.9359375,-5.828125,2.828125,2.573671875,2.296875
314,-4.25,-4.731640625,-5.578125,2.6875,2.471171875,2.25
315,-4.296875,-4.8184375,-5.546875,2.71875,2.48015625,2.25
316,-4.59375,-5.182734375,-5.890625,2.78125,2.465,2.296875
317,-4.515625,-5.18234375,-5.828125,2.71875,2.46953125,2.25
318,-4.15625,-4.8584375,-5.734375,2.71875,2.436015625,2.25
319,-5.0625,-5.769921875,-6.453125,2.75,2.479140625,2.265625
320,-4.0625,-4.678828125,-5.453125,2.84375,2.566328125,2.296875
321,-4.546875,-5.192734375,-5.90625,2.75,2.488671875,2.28125
322,-5.046875,-5.67296875,-6.5,2.671875,2.4471875,2.21875
323,-4.828125,-5.4965625,-6.359375,2.71875,2.414140625,2.234375
324,-4.1875,-4.789921875,-5.453125,2.75,2.499375,2.28125
325,-5.03125,-5.645234375,-6.359375,2.6875,2.43890625,2.265625
326,-3.671875,-4.27546875,-4.984375,2.671875,2.461640625,2.3125
327,-4.078125,-4.637421875,-5.546875,2.6875,2.4696875,2.28125
328,-4.78125,-5.214921875,-5.75,2.671875,2.469296875,2.3125
329,-3.40625,-3.88921875,-4.484375,2.75,2.503671875,2.359375
330,-5.359375,-5.87328125,-6.421875,2.75,2.513984375,2.265625
331,-4.578125,-5.171875,-5.84375,2.703125,2.436484375,2.25
332,-4.765625,-5.22484375,-5.84375,2.796875,2.559296875,2.34375
333,-4.5625,-5.162265625,-5.984375,2.78125,2.46359375,2.265625
334,-4.125,-4.688984375,-5.46875,2.75,2.512734375,2.28125
335,-4.21875,-4.914296875,-5.78125,2.71875,2.4625,2.203125
336,-4.296875,-4.843828125,-5.53125,2.796875,2.5646875,2.390625
337,-4.828125,-5.778671875,-6.609375,2.765625,2.514921875,2.265625
338,-3.921875,-4.51484375,-5.109375,2.765625,2.542421875,2.34375
339,-4.28125,-5.017734375,-5.828125,2.859375,2.610625,2.375
340,-3.890625,-4.3846875,-5.296875,2.828125,2.58671875,2.34375
341,-3.84375,-4.416015625,-5.015625,2.796875,2.560546875,2.234375
342,-4.46875,-5.1296875,-5.765625,2.8125,2.533125,2.28125
343,-4.421875,-4.9909375,-5.703125,2.96875,2.639609375,2.40625
344,-5.046875,-5.656484375,-6.3125,2.859375,2.58984375,2.359375
345,-4.6875,-5.294375,-6.109375,2.71875,2.49484375,2.328125
346,-4.078125,-4.74703125,-5.5,2.921875,2.636015625,2.375
347,-4.109375,-4.75265625,-5.515625,2.890625,2.59,2.328125
348,-4.03125,-4.638515625,-5.546875,2.90625,2.575,2.359375
349,-5.125,-5.722109375,-6.46875,2.78125,2.493671875,2.28125
350,-4.0,-4.572421875,-5.28125,2.78125,2.465625,2.265625
351,-4.453125,-5.061328125,-5.75,2.875,2.52421875,2.28125
352,-4.828125,-5.469375,-6.328125,2.75,2.483828125,2.234375
353,-4.21875,-4.84234375,-5.515625,2.84375,2.51265625,2.28125
354,-4.453125,-4.983984375,-5.921875,2.6875,2.4715625,2.265625
355,-4.84375,-5.5153125,-6.28125,2.578125,2.399453125,2.203125
356,-4.1875,-4.941875,-5.859375,2.703125,2.439921875,2.234375
357,-4.046875,-4.605,-5.296875,2.640625,2.403671875,2.203125
358,-4.375,-5.092421875,-5.71875,2.59375,2.3521875,2.21875
359,-4.375,-5.07015625,-5.9375,2.578125,2.3378125,2.203125
360,-4.25,-4.883359375,-5.8125,2.59375,2.43078125,2.28125
361,-5.140625,-5.704453125,-6.453125,2.703125,2.478984375,2.234375
362,-4.546875,-5.117265625,-5.796875,2.6875,2.426796875,2.265625
363,-4.6875,-5.35015625,-6.265625,2.640625,2.43109375,2.234375
364,-4.46875,-5.05625,-5.890625,2.6875,2.423125,2.234375
365,-4.421875,-5.12171875,-5.890625,2.625,2.376640625,2.203125
366,-5.09375,-5.833203125,-6.578125,2.671875,2.427265625,2.21875
367,-3.578125,-4.203046875,-5.078125,2.75,2.44140625,2.25
368,-3.953125,-4.41859375,-5.109375,2.671875,2.380234375,2.203125
369,-4.40625,-5.21921875,-6.671875,2.65625,2.378671875,2.140625
370,-4.828125,-5.6203125,-6.3125,2.75,2.460546875,2.171875
371,-4.4375,-5.185,-6.078125,2.5625,2.335234375,2.125
372,-4.53125,-5.225234375,-6.046875,2.640625,2.42171875,2.265625
373,-5.0,-5.68015625,-6.34375,2.703125,2.44203125,2.265625
374,-4.203125,-4.74453125,-5.546875,2.515625,2.33359375,2.171875
375,-4.6875,-5.423046875,-6.09375,2.609375,2.39578125,2.25
376,-4.8125,-5.32609375,-6.125,2.5625,2.330078125,2.1875
377,-4.375,-4.95734375,-5.640625,2.578125,2.397734375,2.21875
378,-3.8125,-4.3115625,-5.046875,2.578125,2.38015625,2.203125
379,-5.234375,-5.928046875,-6.796875,2.640625,2.381171875,2.1875
380,-5.15625,-5.767890625,-6.3125,2.484375,2.24890625,2.109375
381,-4.3125,-4.9159375,-5.59375,2.578125,2.38546875,2.25
382,-4.265625,-4.7953125,-5.46875,2.609375,2.391328125,2.21875
