Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
188,-5.71875,-6.237734375,-6.96875,2.984375,2.46609375,2.140625
189,-5.90625,-6.52265625,-7.25,3.203125,2.561484375,2.21875
190,-5.75,-6.211875,-6.796875,3.15625,2.510859375,2.203125
191,-5.09375,-5.592265625,-6.234375,2.859375,2.469765625,2.15625
192,-5.21875,-5.928125,-6.625,3.0,2.54,2.15625
193,-4.84375,-5.538359375,-6.34375,3.09375,2.470234375,2.09375
194,-4.625,-5.186328125,-6.453125,2.828125,2.408828125,2.140625
195,-5.578125,-5.966171875,-6.625,3.0,2.446875,2.1875
196,-5.921875,-6.487890625,-7.4375,3.15625,2.4734375,2.21875
197,-5.125,-5.717421875,-6.53125,2.921875,2.44734375,2.171875
198,-5.046875,-5.558515625,-6.09375,2.9375,2.497109375,2.15625
199,-4.828125,-5.358671875,-6.171875,2.78125,2.4215625,2.140625
200,-4.671875,-5.252578125,-6.625,2.8125,2.430390625,2.109375
201,-5.359375,-5.7934375,-6.71875,2.796875,2.463125,2.140625
202,-4.921875,-5.611796875,-6.46875,2.796875,2.413828125,2.09375
203,-4.78125,-5.3646875,-6.0625,2.921875,2.50359375,2.1875
204,-5.140625,-5.741796875,-6.5,2.984375,2.48625,2.140625
205,-5.28125,-5.936640625,-6.671875,2.890625,2.507421875,2.140625
206,-4.265625,-4.915703125,-5.828125,3.015625,2.505546875,2.203125
207,-4.125,-4.77640625,-6.15625,2.9375,2.405703125,2.125
208,-5.0625,-5.6540625,-6.59375,3.15625,2.45921875,2.15625
209,-5.265625,-5.905625,-6.921875,2.78125,2.44171875,2.125
210,-4.375,-4.9428125,-5.765625,2.921875,2.45921875,2.1875
211,-4.53125,-5.0703125,-5.953125,3.0,2.468046875,2.171875
212,-4.484375,-5.020546875,-5.625,2.6875,2.370390625,2.125
213,-5.015625,-5.437734375,-5.953125,2.828125,2.4278125,2.125
214,-5.1875,-5.6771875,-6.296875,2.859375,2.450625,2.1875
215,-5.4375,-6.15484375,-6.921875,2.90625,2.42234375,2.125
216,-5.140625,-5.639140625,-6.265625,2.75,2.449375,2.140625
217,-5.484375,-5.9578125,-6.828125,2.828125,2.438984375,2.15625
218,-4.65625,-5.2434375,-6.0,2.984375,2.54578125,2.234375
219,-4.6875,-5.166640625,-5.984375,2.828125,2.420546875,2.109375
220,-5.28125,-5.7146875,-6.609375,2.984375,2.52546875,2.203125
221,-4.984375,-5.5909375,-6.375,2.875,2.480546875,2.171875
222,-4.59375,-5.125390625,-6.25,2.828125,2.4065625,2.09375
223,-4.59375,-5.2315625,-5.90625,2.828125,2.48875,2.234375
224,-5.125,-5.57171875,-6.328125,3.046875,2.4978125,2.25
225,-4.875,-5.40078125,-6.046875,2.96875,2.491484375,2.21875
226,-5.640625,-5.984140625,-6.5625,3.09375,2.5153125,2.109375
227,-4.953125,-5.56984375,-6.453125,3.15625,2.536953125,2.0625
228,-5.140625,-5.7190625,-6.296875,3.03125,2.553203125,2.171875
229,-4.640625,-5.12765625,-5.65625,3.015625,2.488515625,2.109375
230,-4.3125,-4.938828125,-5.59375,2.875,2.5190625,2.21875
231,-5.390625,-5.905078125,-6.515625,2.90625,2.480078125,2.203125
232,-5.234375,-5.886484375,-6.484375,3.015625,2.573203125,2.3125
233,-5.3125,-5.853515625,-6.53125,2.953125,2.53203125,2.25
234,-4.6875,-5.151328125,-5.953125,2.921875,2.439765625,2.171875
235,-4.640625,-5.35625,-6.0,2.859375,2.4425,2.171875
236,-4.046875,-4.656484375,-5.546875,3.03125,2.45671875,2.109375
237,-4.78125,-5.446015625,-6.046875,2.828125,2.44765625,2.140625
238,-5.28125,-5.8065625,-6.328125,2.859375,2.447109375,2.125
239,-4.34375,-4.86625,-5.78125,2.890625,2.480625,2.15625
240,-5.09375,-5.608984375,-6.28125,2.9375,2.4821875,2.1875
241,-4.953125,-5.45296875,-6.078125,2.890625,2.439609375,2.140625
242,-4.734375,-5.5390625,-5.984375,2.828125,2.473515625,2.15625
243,-4.0625,-4.555625,-5.234375,2.859375,2.38859375,2.125
244,-5.90625,-6.34375,-6.984375,2.859375,2.451953125,2.203125
245,-5.34375,-5.88140625,-6.484375,2.953125,2.48015625,2.203125
246,-5.8125,-6.29015625,-6.828125,2.9375,2.508125,2.1875
247,-5.609375,-6.025859375,-6.671875,3.0625,2.515390625,2.15625
248,-4.890625,-5.33421875,-6.0625,3.09375,2.598203125,2.15625
249,-5.3125,-5.80453125,-6.515625,3.0,2.5871875,2.296875
250,-5.203125,-5.730859375,-6.3125,2.84375,2.504765625,2.265625
251,-4.96875,-5.619296875,-6.375,2.96875,2.538046875,2.140625
252,-4.75,-5.333359375,-6.015625,2.953125,2.58375,2.296875
253,-4.1875,-4.735,-5.484375,2.84375,2.48375,2.1875
254,-5.03125,-5.49390625,-6.171875,2.96875,2.58984375,2.25
255,-5.078125,-5.637734375,-6.71875,2.84375,2.486953125,2.21875
256,-4.609375,-5.115234375,-6.125,2.8125,2.495078125,2.21875
257,-5.203125,-5.70140625,-6.28125,3.0625,2.504296875,2.203125
258,-4.640625,-5.13640625,-5.90625,2.875,2.5071875,2.203125
259,-5.515625,-6.103828125,-6.765625,2.96875,2.448046875,2.09375
260,-4.921875,-5.394609375,-6.171875,2.828125,2.482890625,2.1875
261,-4.734375,-5.28890625,-5.8125,3.03125,2.5528125,2.171875
262,-5.515625,-6.0,-6.734375,2.90625,2.500390625,2.140625
263,-5.046875,-5.50890625,-6.46875,3.1875,2.557734375,2.25
264,-4.265625,-4.8390625,-5.65625,2.96875,2.53046875,2.21875
265,-5.515625,-6.026953125,-6.90625,3.25,2.62734375,2.21875
266,-5.078125,-5.525234375,-6.078125,2.84375,2.515234375,2.203125
267,-5.609375,-6.015078125,-6.671875,2.953125,2.561484375,2.28125
268,-4.71875,-5.23171875,-5.765625,3.046875,2.515390625,2.21875
269,-4.625,-5.11703125,-5.734375,3.03125,2.65578125,2.359375
270,-5.109375,-5.53578125,-6.125,3.046875,2.596171875,2.296875
271,-4.875,-5.352421875,-5.984375,2.875,2.516171875,2.265625
272,-4.34375,-4.76375,-5.328125,2.921875,2.650859375,2.359375
273,-5.984375,-6.487421875,-7.125,2.96875,2.56453125,2.28125
274,-4.578125,-5.22171875,-5.96875,3.09375,2.6365625,2.34375
275,-4.109375,-4.6615625,-5.4375,3.015625,2.626875,2.359375
276,-4.71875,-5.39203125,-6.078125,3.046875,2.64890625,2.265625
277,-4.21875,-5.0021875,-5.765625,3.015625,2.577578125,2.3125
278,-5.46875,-6.006484375,-6.78125,2.984375,2.58921875,2.234375
279,-5.234375,-5.733515625,-6.328125,3.0,2.5690625,2.25
280,-5.25,-5.70890625,-6.296875,3.09375,2.535625,2.21875
281,-5.71875,-6.1515625,-6.75,2.90625,2.51546875,2.203125
282,-5.078125,-5.63953125,-6.140625,2.921875,2.570625,2.3125
283,-5.34375,-5.88015625,-6.5,3.0,2.56625,2.328125
284,-4.9375,-5.3859375,-6.09375,3.03125,2.59265625,2.3125
285,-5.03125,-5.70453125,-6.25,3.109375,2.611484375,2.28125
286,-5.5625,-6.08328125,-6.609375,3.0,2.515,2.21875
287,-4.84375,-5.400234375,-6.0625,3.046875,2.61328125,2.265625
288,-5.46875,-5.911796875,-6.359375,3.078125,2.61078125,2.296875
289,-4.765625,-5.598359375,-6.5,3.0625,2.629609375,2.28125
290,-4.84375,-5.38296875,-6.1875,3.28125,2.619375,2.34375
291,-4.8125,-5.432578125,-6.1875,3.109375,2.640703125,2.34375
292,-4.8125,-5.26796875,-5.78125,2.921875,2.50515625,2.234375
293,-4.984375,-5.49828125,-6.515625,2.984375,2.5634375,2.296875
294,-4.578125,-5.124296875,-6.421875,2.96875,2.533046875,2.234375
295,-5.1875,-5.72171875,-6.25,3.03125,2.56796875,2.265625
296,-4.578125,-4.9534375,-5.59375,2.921875,2.4809375,2.1875
297,-4.625,-5.3128125,-5.875,3.109375,2.623671875,2.28125
298,-3.84375,-4.3796875,-5.171875,2.984375,2.510859375,2.265625
299,-5.578125,-6.064296875,-6.5625,2.984375,2.537265625,2.1875
300,-4.828125,-5.370078125,-5.984375,3.03125,2.600390625,2.234375
301,-4.703125,-5.27078125,-6.046875,2.84375,2.483515625,2.21875
302,-5.125,-5.63515625,-6.390625,3.0,2.510390625,2.21875
303,-5.15625,-5.601796875,-6.234375,2.75,2.4478125,2.1875
304,-4.609375,-5.20390625,-6.234375,2.90625,2.487421875,2.203125
305,-5.25,-5.87515625,-6.4375,3.015625,2.558046875,2.21875
306,-5.125,-5.7246875,-6.265625,2.921875,2.494296875,2.234375
307,-4.09375,-4.50765625,-5.015625,3.09375,2.60765625,2.328125
308,-5.015625,-5.4921875,-6.171875,2.9375,2.522109375,2.265625
309,-4.734375,-5.1603125,-6.015625,2.96875,2.562578125,2.203125
310,-5.5,-6.07171875,-6.5,2.96875,2.593046875,2.328125
311,-5.34375,-5.77640625,-6.5,2.953125,2.56234375,2.234375
312,-4.296875,-4.91015625,-5.703125,2.859375,2.58265625,2.21875
313,-4.109375,-4.74578125,-5.46875,2.96875,2.52328125,2.203125
314,-5.265625,-5.752890625,-6.203125,2.9375,2.555078125,2.28125
315,-4.5625,-5.075546875,-5.65625,3.078125,2.606015625,2.3125
316,-4.984375,-5.531875,-6.265625,3.1875,2.60765625,2.203125
317,-4.984375,-5.629453125,-6.390625,3.234375,2.621171875,2.328125
318,-4.765625,-5.23265625,-5.796875,3.078125,2.54578125,2.25
319,-5.078125,-5.670859375,-6.46875,2.953125,2.565703125,2.265625
320,-4.5625,-5.17109375,-5.71875,3.015625,2.531875,2.203125
321,-4.28125,-4.847890625,-5.765625,3.09375,2.635,2.234375
322,-5.453125,-5.978515625,-6.671875,3.234375,2.717265625,2.296875
323,-5.0625,-5.58796875,-6.3125,3.15625,2.671328125,2.28125
324,-4.5625,-4.960703125,-5.578125,3.234375,2.660859375,2.3125
325,-4.84375,-5.422109375,-6.140625,3.0,2.615234375,2.359375
326,-5.34375,-5.83640625,-6.5,3.046875,2.66890625,2.359375
327,-6.40625,-6.834140625,-7.390625,3.0625,2.621328125,2.28125
328,-6.21875,-6.658359375,-7.296875,3.078125,2.652265625,2.34375
329,-4.390625,-4.804296875,-5.421875,3.140625,2.623515625,2.21875
330,-5.328125,-5.74625,-6.3125,3.03125,2.596171875,2.265625
331,-5.296875,-5.863828125,-6.59375,3.203125,2.56625,2.234375
332,-5.03125,-5.504609375,-6.1875,3.03125,2.629296875,2.15625
333,-5.578125,-6.17375,-6.953125,3.28125,2.70390625,2.375
334,-4.671875,-5.1,-5.75,3.140625,2.638984375,2.203125
335,-4.96875,-5.473671875,-6.125,3.28125,2.690078125,2.265625
336,-4.796875,-5.396640625,-6.28125,3.140625,2.702421875,2.375
337,-5.390625,-5.8271875,-6.40625,3.21875,2.834296875,2.46875
338,-5.28125,-5.829609375,-6.34375,3.078125,2.75171875,2.234375
339,-4.96875,-5.448828125,-6.140625,3.296875,2.739140625,2.4375
340,-4.765625,-5.329375,-5.953125,3.390625,2.823359375,2.40625
341,-4.9375,-5.572890625,-6.28125,3.1875,2.79875,2.390625
342,-5.609375,-6.182578125,-6.90625,3.28125,2.74609375,2.296875
343,-4.953125,-5.378125,-5.890625,3.375,2.874453125,2.5
344,-5.71875,-6.2971875,-6.84375,3.28125,2.803828125,2.28125
345,-4.90625,-5.50546875,-6.25,3.25,2.83796875,2.4375
346,-5.46875,-5.92234375,-6.59375,3.28125,2.798671875,2.375
347,-4.625,-5.161015625,-5.75,3.265625,2.77015625,2.421875
348,-5.25,-5.654765625,-6.453125,3.1875,2.840859375,2.390625
349,-4.96875,-5.553125,-6.21875,3.171875,2.729609375,2.40625
350,-5.03125,-5.561328125,-6.09375,3.265625,2.85015625,2.484375
351,-5.421875,-5.916640625,-6.546875,3.34375,2.86515625,2.5
352,-5.125,-5.7196875,-6.546875,3.296875,2.88734375,2.53125
353,-4.625,-5.157890625,-5.8125,3.375,2.850234375,2.453125
354,-5.171875,-5.91625,-6.765625,3.34375,2.839296875,2.421875
355,-5.125,-5.58328125,-6.140625,3.390625,2.79859375,2.375
356,-5.578125,-6.1371875,-6.734375,3.4375,2.916171875,2.53125
357,-4.890625,-5.373671875,-6.140625,3.234375,2.754453125,2.34375
358,-5.09375,-5.515859375,-6.03125,3.515625,3.027890625,2.578125
359,-4.859375,-5.35359375,-5.9375,3.5,2.996953125,2.59375
360,-5.578125,-6.097578125,-6.859375,3.578125,3.001328125,2.53125
361,-4.578125,-5.090859375,-5.671875,3.421875,2.9459375,2.421875
362,-5.53125,-5.936640625,-6.75,3.453125,2.96546875,2.65625
363,-4.984375,-5.42890625,-6.03125,3.578125,2.9984375,2.5625
364,-4.390625,-4.94109375,-5.59375,3.328125,2.849609375,2.515625
365,-4.484375,-5.089140625,-5.9375,3.71875,2.994453125,2.5
366,-5.390625,-5.84578125,-6.46875,3.390625,2.939765625,2.484375
367,-4.4375,-5.010625,-5.828125,3.3125,2.91671875,2.5
368,-4.875,-5.33828125,-5.78125,3.53125,3.00859375,2.484375
369,-5.75,-6.30734375,-6.984375,3.40625,2.991484375,2.578125
370,-4.765625,-5.549375,-6.140625,3.515625,3.005390625,2.578125
371,-4.703125,-5.244609375,-5.84375,3.40625,2.96890625,2.46875
372,-5.25,-5.888125,-6.4375,3.515625,3.037421875,2.578125
373,-5.90625,-6.3621875,-7.125,3.484375,2.920078125,2.5
374,-4.90625,-5.44765625,-6.15625,3.46875,2.8971875,2.4375
375,-5.328125,-5.79703125,-6.59375,3.46875,2.865,2.375
376,-4.34375,-4.902578125,-5.671875,3.203125,2.784140625,2.421875
377,-5.3125,-5.744140625,-6.28125,3.421875,2.980390625,2.515625
378,-5.28125,-5.8934375,-6.515625,3.359375,2.888359375,2.515625
379,-5.625,-6.308671875,-6.828125,3.359375,2.963828125,2.515625
380,-5.546875,-5.98203125,-6.734375,3.28125,2.924140625,2.5625
381,-4.859375,-5.500390625,-6.171875,3.421875,2.899375,2.53125
382,-4.734375,-5.19984375,-5.828125,3.3125,2.903125,2.578125
383,-4.75,-5.2159375,-5.84375,3.359375,2.942734375,2.578125
384,-4.6875,-5.264921875,-5.9375,3.328125,2.903515625,2.515625
