Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
69,-16.63588616676644,-31.328124164295197,-43.27033573981518,6.796875,4.0607291666666665,2.109375
70,-13.377581618898203,-29.348923814814558,-42.45822611788115,7.140625,4.044895833333333,2.0
71,-12.735617382056674,-27.460594170606832,-40.01509842603278,7.453125,3.9559375,2.0
72,-15.555797912603833,-31.699833800035794,-45.23356801843554,7.640625,4.0109375,2.0
73,-16.010194007658782,-31.253303709699303,-43.27990575721566,7.046875,4.022916666666666,2.0
74,-15.667035135773574,-32.060864433833785,-45.06987692190255,8.453125,3.9836458333333336,2.0
75,-17.208248406963442,-30.087436772739238,-41.61677414297678,7.765625,3.9736979166666666,2.0
76,-16.203419539200432,-30.273712571560562,-41.47642435727312,6.828125,3.952864583333333,2.03125
77,-12.884847310646972,-30.16907912378419,-43.84465088516984,7.5,3.80796875,2.0
78,-13.939443053740378,-30.940266436352438,-44.3012050833898,6.796875,4.03171875,2.1875
79,-15.851958320028622,-30.340621515723548,-43.95215975688504,6.765625,3.93078125,2.109375
80,-18.06335054588766,-31.694204083943525,-44.19674422360562,6.484375,3.7688020833333336,2.015625
81,-12.811396490591228,-29.09728836101411,-42.482440149895126,7.171875,3.8394270833333333,2.015625
82,-16.128490156039934,-30.241348634300234,-42.7609536633641,7.890625,3.7269270833333334,2.015625
83,-15.285127967918935,-28.8257643652531,-42.35886143884757,6.953125,3.684739583333333,2.3125
84,-12.503261035927785,-27.03675893097391,-43.461118071262746,7.4375,3.77375,2.09375
85,-13.53831627376242,-26.47904256453441,-42.00679257105136,6.0,3.7372916666666667,2.046875
86,-13.6494628532785,-30.00404045296428,-44.50577201379289,6.828125,3.8884375,2.015625
87,-12.895189666340896,-25.728084316016496,-41.079577718653056,6.9375,3.8606770833333335,2.0
88,-14.749919665202249,-28.300007184624125,-42.580246169542775,7.0,3.861875,2.0625
89,-12.159196697804845,-27.652907280192284,-42.51111058793991,7.28125,3.91828125,2.0
90,-13.280150611551802,-29.898927372918102,-43.71085601185648,6.40625,3.81046875,2.015625
91,-14.730502188091714,-29.69557817397698,-43.169247383569996,7.84375,3.98609375,2.0
92,-11.144525189400856,-25.867781637286765,-40.558099831618414,7.28125,3.79140625,2.0
93,-14.714652861935225,-29.157740758247,-42.95963209410381,7.578125,3.778489583333333,2.015625
94,-14.486658516157638,-28.049435687229888,-44.161613217651976,6.78125,3.4971875,2.03125
95,-16.24416703722996,-27.764215996179153,-44.20511857292719,7.203125,3.5506770833333334,2.125
96,-15.26213051593113,-25.932363701474173,-42.99336048748725,7.171875,3.4401041666666665,2.15625
97,-18.074285810724383,-27.29040916433952,-44.206129603373014,6.5,3.28234375,2.046875
98,-15.484777703537524,-26.68174981945306,-42.5926958400766,6.984375,3.5628125,2.0
99,-15.1535626597857,-26.23082870531051,-40.903065767151006,6.890625,3.57953125,2.0
100,-12.25108839529856,-24.429575275962385,-41.68266530563727,7.078125,3.626145833333333,2.171875
101,-14.992405966889292,-26.456948247155868,-41.62896662877061,8.234375,3.628229166666667,2.015625
102,-13.749818880819397,-23.619075928215494,-43.1709646237841,7.46875,3.28421875,2.0
103,-15.697618041522961,-25.531296804637098,-43.299808167013666,6.90625,3.498385416666667,2.046875
104,-14.426251296151253,-25.13138835792395,-42.09189384682199,7.25,3.524583333333333,2.0
105,-13.686324631480158,-23.409702769788563,-41.58259626945083,6.78125,3.4222916666666667,2.109375
106,-15.450547002526088,-25.44695849669193,-42.654166393093334,7.90625,3.405625,2.0
107,-13.488718062274133,-22.698520494625093,-41.48584260069738,6.84375,3.38859375,2.015625
108,-11.34884571452156,-22.725324498775183,-41.749410704821045,7.0625,3.531510416666667,2.046875
109,-11.958643872508796,-23.97299767261361,-42.45063055899321,7.0625,3.49140625,2.03125
110,-11.593052382687349,-22.976786286602636,-40.17785053741092,8.1875,3.5923958333333332,2.046875
111,-15.004377623467303,-26.29690248254159,-43.03880117219043,7.03125,3.5703125,2.0
112,-13.714853675900924,-25.639382739781563,-43.03123504740849,7.03125,3.54828125,2.0
113,-9.591791583286025,-20.441129664567097,-39.028888732047236,6.875,3.5046354166666664,2.0
114,-15.572518542070517,-24.84775434848752,-43.056261513113114,7.75,3.4468229166666666,2.0
115,-16.231818235444365,-25.89958504029851,-44.08408807482111,7.359375,3.37296875,2.0
116,-14.416932513298221,-25.73943907837372,-42.35100599330027,7.484375,3.529635416666667,2.0
117,-13.570251802375362,-23.182812212865663,-41.80537429264949,6.40625,3.4311458333333333,2.0
118,-15.542058428143681,-27.65079381479482,-44.1531951145508,7.25,3.6627604166666665,2.015625
119,-13.147689301941986,-25.83579720607811,-40.71444510315714,6.828125,3.773177083333333,2.0625
120,-13.201705047414233,-24.763342099356176,-40.82747829926606,6.984375,3.52421875,2.0
121,-14.799751496280866,-26.77716446134755,-43.1164120756071,7.3125,3.5715104166666665,2.0
122,-14.809316677942606,-27.20805535480737,-43.364969897094184,7.90625,3.6341666666666668,2.0
123,-15.999110594629613,-27.50200070961664,-42.96748582599335,6.984375,3.6197916666666665,2.0
124,-17.26538398804432,-29.617815568808503,-44.87880589737169,7.015625,3.6885416666666666,2.0
125,-14.12403449104338,-24.27239634243645,-41.25209085862711,7.296875,3.6161979166666667,2.0625
126,-13.159932720417782,-24.148171276933567,-41.27794313925388,7.40625,3.635,2.0
127,-12.958381817049949,-25.457991524134474,-43.2021463195414,8.3125,3.6823958333333335,2.0
128,-15.9885110373549,-26.694206243043602,-41.52104328696052,6.96875,3.54328125,2.0
129,-13.763660812866146,-25.590581737816137,-43.174686786261375,6.78125,3.58453125,2.0
130,-12.706093419821448,-25.437034642260826,-41.28031754117265,6.890625,3.7009375,2.0
131,-14.011248497313007,-25.582192705594956,-41.329607050424656,6.890625,3.7749479166666666,2.0
132,-13.40407833938557,-25.149910844105204,-43.71413427214492,7.671875,3.55640625,2.0
133,-15.553768368189816,-26.7805828770293,-43.157118027625145,7.078125,3.6380729166666668,2.0
134,-12.651935241451932,-24.006376800559824,-42.53970671261834,6.90625,3.435625,2.0
135,-14.422554317295571,-23.14786997122999,-40.426931322925014,7.21875,3.4829166666666667,2.0
136,-14.023190509485213,-22.838605070881087,-41.61386285559992,6.890625,3.422083333333333,2.0
137,-14.350636155458552,-24.79565661242751,-43.42178614716258,7.25,3.439375,2.0
138,-12.395040852664632,-23.3061686691596,-41.24261186579207,6.1875,3.3902604166666666,2.0
139,-14.264113133775796,-24.813670259344374,-41.508952058217986,8.09375,3.514947916666667,2.0
140,-16.52292335041466,-27.81349092689647,-43.09345906670515,7.3125,3.6490625,2.0
141,-16.85599520107542,-27.08042963546219,-43.341680709271046,7.0,3.6988541666666666,2.0
142,-14.723031790756293,-25.682347094800253,-44.17816773779589,9.09375,3.4526041666666667,2.0
143,-13.336316743832398,-24.263556823824754,-41.91276853833713,7.984375,3.499322916666667,2.0
144,-12.95027549058947,-24.42572134297495,-42.20130964761769,8.234375,3.498385416666667,2.0
145,-14.778610163890384,-23.561188281013788,-41.26637366360666,8.0625,3.330885416666667,2.0
146,-12.832458420300345,-23.780475875123816,-42.26396831769328,6.53125,3.4290625,2.0
147,-15.262734743663293,-25.570061049556394,-42.84891056576278,6.6875,3.5571354166666667,2.0
148,-14.778042463787028,-24.65934070045653,-43.9957087383237,7.5,3.4760416666666667,2.0
149,-14.912454347863987,-24.329974464580964,-42.033760211497864,7.21875,3.4302083333333333,2.0
150,-14.65862106545826,-25.087391776287575,-42.9335165054342,7.265625,3.553125,2.0
151,-17.90035726270384,-27.920290943042648,-45.18164527251844,6.453125,3.51890625,2.0
152,-13.456989075625227,-23.671689386326193,-42.29495006188016,8.421875,3.50203125,2.0
153,-13.9056597708917,-24.758171059418874,-43.2123105580872,6.671875,3.3889583333333335,2.0
154,-12.905091400992452,-23.152283467191367,-42.43995323301712,8.484375,3.3016145833333335,2.0
155,-10.828110930259985,-22.67787692285425,-43.06381050229433,8.75,3.2590104166666665,2.0
156,-12.400961292688082,-24.215723204212487,-42.77971489807953,8.34375,3.374375,2.0
157,-13.245824277376018,-22.749341776022934,-42.20026763865667,9.6875,3.2597916666666666,2.0
158,-11.954700691323467,-21.41540487023353,-41.583718372384865,7.59375,3.32234375,2.0
159,-13.316448147092856,-23.27449556294738,-40.00987720560056,7.515625,3.6303645833333333,2.0
160,-10.917163741420383,-23.19628994470387,-41.454825384599175,7.1875,3.56640625,2.0
161,-11.67977372140758,-22.782558078468814,-41.976783007704,7.375,3.2766145833333336,2.0
162,-8.764166560773997,-18.822159441188134,-40.33574346701235,7.09375,3.113072916666667,2.0
163,-10.70539923037837,-18.855478268796414,-42.08740411122736,7.5,3.0299479166666665,2.0
164,-13.535391631676305,-22.56526443849129,-40.826948459937064,7.546875,3.42765625,2.0
165,-13.561498199521894,-23.225285560487034,-41.54452853333704,7.78125,3.52875,2.0
166,-14.726099406971638,-24.182842347087497,-42.884842314951825,7.046875,3.474947916666667,2.0
167,-11.945330651725401,-21.953981788935742,-41.352553585555356,6.96875,3.6271875,2.0
168,-12.878871659219598,-23.457774990327277,-42.79404306158507,7.21875,3.6218229166666664,2.0
169,-13.135419644199244,-23.461474310611326,-41.36453873301447,7.140625,3.59234375,2.0
170,-12.761800310869031,-23.701021337226567,-42.81177773441672,7.234375,3.5610416666666667,2.0
171,-12.402190890169972,-22.237838874223755,-39.19807373686345,6.953125,3.73515625,2.0
172,-11.306341208464337,-21.177058151929046,-42.42985261749584,8.765625,3.3098958333333335,2.0
173,-14.221839924078688,-23.86293009389611,-40.06852931565223,9.125,3.7486458333333332,2.0
174,-17.620654217255744,-26.000033324834437,-42.276290872674494,8.53125,3.5677083333333335,2.0
175,-13.598168616454016,-21.97148952491701,-44.48284169942946,8.5625,3.233697916666667,2.0
176,-12.04845458409835,-23.198971957039962,-43.6764930612202,8.125,3.443229166666667,2.0
177,-12.69297950225672,-21.26652937500558,-43.67278663340211,6.75,3.1425,2.0
178,-12.395649176510187,-23.4353843963809,-41.87456713674727,6.921875,3.5127604166666666,2.0
179,-9.616274244653175,-18.84133994791867,-37.09343074312861,6.984375,3.4782291666666665,2.0
180,-13.463785343334065,-22.29068357068002,-42.328299746470584,6.75,3.4463541666666666,2.0
181,-17.481910962706728,-25.267656998016694,-43.74038193197575,7.046875,3.3342708333333335,2.0
182,-13.592656853900305,-21.97105477458878,-42.57491533922008,6.703125,3.199375,2.0
183,-10.40181562553631,-20.302676222182075,-42.48401063460898,6.15625,3.3471875,2.0
184,-11.009594305239844,-18.832003934791558,-42.0421059313186,6.640625,3.1034375,2.0
185,-11.129595673478118,-18.074995574108836,-39.231978858063385,6.984375,3.17296875,2.0
186,-11.313328778595308,-19.042845158654483,-39.46282574103162,5.953125,3.0778125,2.0
187,-11.535633650581278,-20.436479022000785,-42.55742876478146,6.328125,3.4146875,2.0
188,-11.591896732744164,-18.262793260490277,-40.91300324382129,5.921875,3.0745833333333334,2.0
189,-14.3128365427252,-21.228787657174724,-39.78348076403017,6.078125,3.31109375,2.0
190,-15.996132429561516,-24.409683649723046,-43.46625708065872,6.953125,3.4530208333333334,2.03125
191,-12.375074771816546,-20.466433603055226,-41.93586267861635,6.84375,3.0547395833333333,2.0
192,-12.152748909528201,-19.352809651231563,-39.887082125143706,7.421875,3.2118229166666667,2.0
193,-11.363899467599401,-19.06780687160205,-40.047160894667755,7.390625,3.2367708333333334,2.0
194,-15.419856549535304,-22.80275208472177,-43.28319357705311,6.390625,3.12546875,2.0
195,-15.158522301718415,-23.228191309631395,-43.873853802063934,7.03125,3.2484375,2.0
196,-10.450786873904544,-18.624494242592732,-40.229556796931234,6.875,3.1163541666666665,2.0
197,-12.171677875149351,-21.284178519682953,-39.72925026110737,5.953125,3.48484375,2.0
198,-12.701191762539697,-20.779175415391425,-40.37637282723523,6.1875,3.514010416666667,2.0
199,-13.821609896746747,-23.047618255541884,-44.93888702895896,7.59375,3.4011458333333335,2.015625
200,-11.014501748411048,-18.672098464228036,-39.927676125121494,6.515625,3.2946875,2.0
201,-13.62367747443024,-20.666246288711843,-41.021296651663675,6.0625,3.2777083333333334,2.0
202,-12.358223838980617,-19.85463233483242,-41.09817436735182,6.1875,3.16875,2.0
203,-14.085195511367907,-22.051990043407297,-39.76180779434925,6.140625,3.3734375,2.0
204,-12.289672848535323,-20.07308108882351,-40.19333581116645,7.453125,3.2944791666666666,2.0
205,-13.392067212065623,-20.497683350521996,-41.95312470514137,6.34375,3.289375,2.0
206,-11.275563556916925,-20.33476773635217,-42.472624288697304,8.53125,3.39578125,2.0
207,-11.9071570355182,-18.418208496311255,-39.875486701878515,8.4375,3.1457291666666665,2.0
208,-12.19891584240369,-20.105486482201886,-42.00140916138698,6.78125,3.261041666666667,2.015625
209,-12.244244033039077,-20.099587091671637,-43.640500203755835,6.65625,3.09953125,2.0
210,-12.430529154898872,-19.46704927056875,-43.78377398264141,6.40625,3.1713541666666667,2.0
211,-13.139707050047358,-20.761233476467286,-44.30653769207799,6.953125,3.2366145833333335,2.015625
212,-11.22975460758992,-17.715420350061628,-38.792742151701134,6.9375,3.18734375,2.0
213,-10.71131398648849,-18.142305570245515,-42.21139717540456,7.34375,3.1664583333333334,2.0
214,-12.267876603032306,-19.58891429322666,-39.12344865764466,6.625,3.1825,2.0
215,-12.697728749953031,-19.211322089985426,-40.416452180113296,5.890625,3.06609375,2.0
216,-11.45981192707683,-18.32654291969322,-40.571523748029676,6.671875,3.08640625,2.0
217,-13.691675818505077,-21.22410059455855,-42.830186653840386,7.21875,3.36953125,2.0
218,-11.126701860191446,-16.750733991360025,-40.27513573875612,6.46875,3.0121354166666667,2.0
219,-9.032224552424978,-15.531843523310302,-38.305439011141885,6.921875,3.148645833333333,2.0
220,-13.059806620746855,-19.292886472614153,-43.015623606650536,6.0,3.084322916666667,2.0
221,-12.754933792790371,-18.113990080941182,-40.975439785007,6.296875,2.9790104166666667,2.0
222,-9.222498877459449,-15.626496458305574,-37.637932310007116,6.625,3.2221354166666667,2.0
223,-12.124381823805935,-19.75238951336345,-40.28004127892804,7.359375,3.4656770833333335,2.03125
224,-10.843465263715046,-19.493930419596587,-41.62746226679552,6.125,3.25046875,2.0
225,-12.585268126880775,-20.20260519103858,-41.296309368139006,7.21875,3.3373958333333333,2.0
226,-13.652263703943005,-19.464825440365885,-42.29107617620697,6.734375,3.1890104166666666,2.0
227,-11.166864379394886,-18.108081812268534,-40.76235857778744,7.453125,3.4109375,2.0
228,-11.910969759656124,-18.810672730829726,-40.05377041299765,7.203125,3.2191145833333334,2.0
229,-11.64920438455317,-17.274326135170885,-40.992420303178704,6.234375,3.1188541666666665,2.0
230,-12.356954526466051,-17.972881932654108,-39.449253227576676,6.328125,3.146822916666667,2.0
231,-9.95294076813081,-17.292699255953746,-41.47569867502021,6.65625,3.151197916666667,2.015625
232,-15.301376588312044,-20.46857889360437,-42.58966396521137,6.640625,3.0675,2.0
233,-12.723090085369716,-17.730491794814096,-41.62680090500612,6.5625,3.03,2.0
234,-10.492852132643025,-17.18545414595639,-39.439261818801754,6.703125,3.306510416666667,2.0
235,-11.032637248210792,-17.25428463008924,-40.39608847354545,6.515625,3.0679166666666666,2.0
236,-12.92473315607126,-17.724525692003414,-39.76369737701005,6.375,2.918125,2.0
237,-11.537705974193432,-16.719607844517316,-40.154639860032376,6.671875,3.1224479166666668,2.0
238,-14.962655744332737,-21.85141894841283,-41.57233190669257,6.578125,3.2577083333333334,2.015625
239,-12.330054161792612,-17.34723805962261,-42.22371924257263,6.59375,2.85296875,2.0
240,-11.981405284923937,-17.32995506072634,-40.499210458082885,5.8125,3.003645833333333,2.0
241,-12.633804673583448,-18.980588127264568,-41.79510970988878,6.921875,3.31859375,2.0
242,-12.574586432645816,-18.796862645132702,-41.683899916919685,6.546875,3.02375,2.0
243,-12.518329317866877,-18.860988182197314,-39.50169682650093,7.734375,3.354375,2.0
244,-13.885972462133346,-20.24668777415603,-41.408841797402076,6.609375,3.2491666666666665,2.0
245,-11.349669087528357,-17.967652979095835,-43.28057079678064,6.875,3.25890625,2.0
246,-10.257250671512121,-15.458288240166375,-40.52050317075839,5.78125,2.9693229166666666,2.0
247,-12.27416365443724,-17.63640519159925,-39.35012687975792,6.4375,2.87796875,2.0
248,-10.277365701035183,-16.765178846278353,-37.05587871758564,6.265625,3.17140625,2.0
249,-14.80227584925747,-20.480528107458987,-39.003864726617515,5.828125,3.0603645833333335,2.0
250,-12.157903683680297,-18.227752742184624,-42.82701148926977,5.953125,3.1140625,2.0
251,-12.198843575757962,-17.163794349378577,-36.19553888902287,6.5,2.88359375,2.0
252,-12.33281618588954,-16.16980989411667,-38.69179024869793,6.15625,2.8220833333333335,2.0
253,-8.906155814111974,-15.496835619206431,-38.62688306258747,6.625,3.19234375,2.0
254,-15.303219341639904,-21.956540326826918,-43.46939478782963,6.734375,3.24234375,2.09375
255,-12.338998187686245,-18.9118480540528,-40.78900292287693,5.984375,3.2239583333333335,2.0
256,-13.354247674104034,-18.253542218929585,-40.388233247512716,6.3125,3.109375,2.0
257,-12.395531881035943,-17.915479963069348,-37.7474197493018,6.75,3.05984375,2.0
258,-14.552829042368417,-20.459805033952296,-43.255501115439955,6.0,3.03390625,2.0
259,-14.257827705193773,-20.78140037247747,-41.49028748845794,6.78125,3.3138541666666668,2.0
260,-9.469211832386287,-16.28795947721369,-41.77194819307616,6.4375,3.1133854166666666,2.0
261,-13.523917071534306,-18.08120321756483,-38.193867650753006,5.8125,3.104322916666667,2.0
262,-13.87933304716866,-19.13025841511569,-41.856680318868555,5.71875,2.9659375,2.0
263,-14.976015801315206,-20.240570070796696,-41.419474234370696,7.34375,3.27625,2.0
264,-11.939252913162273,-17.285015021625817,-40.83430750315496,6.65625,3.130729166666667,2.0
265,-14.406575845834874,-18.821910703800437,-37.472420909757616,6.109375,2.95234375,2.0
266,-14.285112829694738,-18.33234743620905,-37.959526689078544,6.046875,3.1036979166666665,2.03125
267,-9.581627298291314,-14.77852184443597,-38.93322177461987,6.328125,3.0674479166666666,2.0
268,-9.835607731086814,-14.610015597396659,-34.45154042844297,8.890625,3.0558854166666665,2.03125
269,-15.208316522037073,-18.788458967418816,-39.154892200822815,7.328125,2.85765625,2.0
270,-8.72171437227512,-14.085422157446613,-37.32344242972836,5.859375,2.9436458333333335,2.0
271,-10.77796666700398,-15.590551096286866,-39.57842387810517,6.046875,2.7727083333333336,2.0
272,-12.72625301895217,-16.69610952075971,-40.26957205273018,4.9375,2.9121875,2.0
273,-11.076205484994006,-15.35794447261309,-32.10660376708878,5.359375,2.9057291666666667,2.015625
274,-10.119105190175636,-14.611543505249756,-39.71354736023078,5.6875,2.749375,2.0
275,-12.79553811155901,-16.829975256737683,-39.30721437163504,5.75,2.7719270833333334,2.0
276,-13.508712742295245,-17.55682883285066,-36.58433353275741,7.53125,2.946927083333333,2.0
277,-12.535191440686486,-16.727992162139486,-36.01358063611994,5.625,2.7763020833333334,2.0
278,-13.86315608369911,-17.7091996127386,-39.63040178457278,6.515625,2.88390625,2.0
279,-12.745894416581518,-17.19816916162357,-38.507330554010416,6.109375,2.88515625,2.0
280,-12.312553775610068,-17.672511709976487,-39.58573230753824,8.890625,3.02515625,2.0
281,-10.270832877425285,-15.145342463964662,-39.26696009575042,5.9375,3.0269270833333333,2.0
282,-11.793226217299834,-15.569998624826734,-36.937623664670056,6.203125,2.9847395833333334,2.015625
283,-14.592841370531168,-18.761046735381836,-40.172749249751675,7.0625,3.12015625,2.0
284,-14.793850731161848,-18.650807092281735,-38.35194291623095,6.75,2.8870833333333334,2.0
285,-15.288686386450134,-19.485719923607853,-38.85855670211596,5.84375,2.8843229166666666,2.015625
286,-13.570854824130516,-16.952213367298928,-38.171985740909314,5.65625,2.9194791666666666,2.0
287,-11.02240304999371,-16.54557152986481,-41.78453750713945,7.765625,2.9804166666666667,2.0
288,-14.532397205836691,-18.464133939829473,-39.09122602021543,6.96875,2.825,2.0
289,-11.242359980380177,-15.004143919574766,-36.572563325148046,5.140625,2.71625,2.0
290,-14.118003034611645,-17.50644606423814,-36.5677405000488,6.140625,2.914270833333333,2.0
291,-10.718628709661884,-14.00086785288081,-37.78639608720462,6.296875,3.0513541666666666,2.0
292,-11.88942247782248,-15.242823256836218,-33.376635510493344,8.0625,2.77953125,2.0
293,-11.362676275750323,-14.22037060800009,-37.05946498389902,4.578125,2.85140625,2.0
294,-13.808653043991605,-17.53999978216534,-38.041569923344575,6.40625,2.8886458333333334,2.0
295,-14.889663492305722,-18.315197667297706,-38.367424231079376,7.484375,2.9755729166666667,2.0
296,-10.80839357816972,-15.116430371007228,-37.33520343548395,6.0,2.8794791666666666,2.0
297,-15.500610513764842,-19.26210106072132,-42.2215308468363,5.671875,2.91765625,2.0
298,-13.623708697659376,-18.436411536254862,-40.87014616657467,6.8125,3.2627604166666666,2.0
299,-12.302741710933436,-15.944371351128726,-40.00731292017744,6.234375,2.8138020833333335,2.0
300,-13.436055845769072,-16.752190573434824,-38.01421837181516,5.65625,2.813645833333333,2.0
301,-9.216716249434137,-12.373669911756616,-35.20913128137901,4.65625,2.84203125,2.0
302,-13.348273291118614,-15.898875411508392,-27.105733824742355,5.015625,2.684739583333333,2.0
303,-10.496820560807874,-12.818421777399154,-22.342833924699484,4.34375,2.574479166666667,2.0
304,-12.432628912882675,-14.8593496616353,-25.659786015983954,4.515625,2.675572916666667,2.0
305,-11.645638133461459,-13.908628011370077,-24.5764919898468,4.296875,2.6469791666666667,2.0
306,-8.808234603171783,-11.931614816032678,-30.682551861655302,4.390625,2.7853125,2.0
307,-12.666735059531488,-15.23128294962839,-32.13822684263103,5.09375,2.68921875,2.0
308,-14.334786371577907,-17.412319809093745,-30.127020477322358,4.40625,2.7336458333333336,2.0
309,-12.992478007559841,-15.207405121511135,-29.93301661133239,4.953125,2.6393229166666665,2.015625
310,-14.30496858837644,-16.54212566746987,-36.10715523117262,6.078125,2.84578125,2.0
311,-11.861190265887686,-14.57637514668663,-29.489352430693778,5.4375,2.8900520833333334,2.015625
312,-15.025466290844381,-17.748460887949115,-36.5854039342661,6.609375,2.7630208333333335,2.0
313,-13.879935252012702,-16.48073555327893,-32.756448385523996,4.234375,2.6771354166666668,2.0
314,-12.200701188033522,-14.567723034023214,-31.649597489495605,5.046875,2.658541666666667,2.015625
315,-13.608541783520904,-15.771348799638877,-29.55640230692228,4.765625,2.6878125,2.0
316,-14.112323110840839,-16.30384096405979,-24.816944999202597,3.90625,2.7130729166666665,2.015625
317,-15.234533698531743,-17.428884307505385,-38.48944869731439,4.609375,2.7665625,2.0
318,-11.877520882998025,-14.388708506025278,-24.80436191396464,4.953125,2.7046875,2.0
319,-13.22369872913541,-14.928395183736654,-39.07971041511968,5.40625,2.6395833333333334,2.0
320,-12.007665972485619,-14.300692682046698,-27.484720119897936,5.734375,2.8007291666666667,2.0
321,-10.030426689364194,-12.453312810035603,-25.025803994770374,4.890625,2.689791666666667,2.0
322,-13.676298770781457,-14.929233653907835,-20.55404058349886,3.71875,2.5525,2.0
323,-12.981103198755486,-15.473647832517305,-22.4840496477163,4.25,2.74953125,2.0
324,-12.36315027862854,-14.4887980081699,-25.207301056825205,3.9375,2.7330729166666665,2.015625
325,-12.913339793219961,-15.202534496018076,-24.0042985549173,3.921875,2.6455208333333333,2.0
326,-12.33215455502657,-14.113930291310902,-23.678205756426898,3.671875,2.6125,2.015625
327,-9.398010548195911,-11.317980516830842,-22.83324306352639,4.15625,2.6958333333333333,2.015625
328,-13.075166828212277,-14.904028951899916,-20.231584149557317,3.734375,2.6398958333333336,2.0
329,-14.508358190060548,-15.815735032630458,-22.821500678193104,4.203125,2.7480208333333334,2.0
330,-9.459060613857936,-11.59044561252606,-27.571105846194893,4.40625,2.5740625,2.0
331,-14.632671063475636,-16.714451219075592,-24.550862777434386,4.046875,2.6586979166666667,2.015625
332,-10.42172763201938,-12.607783313372128,-27.665944210535653,4.296875,2.6298958333333333,2.0
333,-13.67840752459555,-15.69624470048655,-23.574935333715406,4.03125,2.64890625,2.0
334,-12.076617300072748,-14.237612118674122,-23.354846562276897,4.90625,2.7607291666666667,2.015625
